id_vuelo,ruta,distancia_km,peso_kg,dim_l_cm,dim_a_cm,dim_h_cm,bateria_inicio,bateria_fin,clima,viento,temperatura,obstaculos,trafico_aereo,fecha_salida,fecha_llegada,resultado_entrega
V562,RUTA_A,15.251999368833271,8.891667449221181,53,78,39,83,47.49600126233346,SOLEADO,BAJO,14.556434322301572,1,0,2026-01-01 16:58:00,2026-01-01 17:16:25.384892,1
V563,RUTA_C,12.121909625997864,26.709181959581365,56,10,9,99,71.75618074800427,LLUVIA,BAJO,2.1142804322464688,0,1,2026-01-01 14:43:00,2026-01-01 14:51:02.197156,1
V564,RUTA_C,5.682308361871038,16.74230081086056,49,48,21,95,83.63538327625793,SOLEADO,ALTO,17.63611221497055,0,0,2026-01-01 13:18:00,2026-01-01 13:40:34.186532,1
V565,RUTA_B,17.451579229204462,16.395047242322814,60,26,46,86,51.096841541591075,SOLEADO,MUY_ALTO,10.697960353270375,0,0,2026-01-01 11:25:00,2026-01-01 11:36:04.909627,0
V566,RUTA_A,6.466211150763813,35.44118208506974,51,44,36,90,77.06757769847238,NUBLADO,MEDIO,13.797115217217955,0,0,2026-01-01 16:31:00,2026-01-01 16:54:34.363080,1
V567,RUTA_A,17.969978439088244,35.87473250120763,16,55,14,80,44.06004312182351,NUBLADO,MEDIO,11.895121445019889,0,0,2026-01-01 16:47:00,2026-01-01 17:12:27.603971,1
V568,RUTA_C,17.934782783894473,36.412422930116634,59,51,47,86,50.130434432211054,NUBLADO,ALTO,14.535073842726954,0,0,2026-01-01 17:53:00,2026-01-01 18:02:48.259100,1
V569,RUTA_A,4.25057880169461,12.898184022343578,57,48,21,91,82.49884239661078,SOLEADO,ALTO,17.77552092086974,0,0,2026-01-01 07:02:00,2026-01-01 07:15:25.504187,1
V570,RUTA_C,6.316598975202803,27.79670460320084,15,58,9,86,73.3668020495944,LLUVIA,MEDIO,16.04456625219503,0,0,2026-01-01 07:32:00,2026-01-01 07:50:04.695169,1
V571,RUTA_A,9.262751374239121,11.229510660337601,18,71,49,86,64.47449725152175,SOLEADO,MEDIO,18.83856516202323,0,1,2026-01-01 13:35:00,2026-01-01 13:54:27.432923,1
V572,RUTA_C,12.289711409514146,8.029088406440767,66,47,46,89,64.4205771809717,SOLEADO,MEDIO,21.062518142342526,0,0,2026-01-01 09:06:00,2026-01-01 09:33:43.236046,1
V573,RUTA_A,9.976806633064587,7.792982065221084,40,32,13,95,75.04638673387083,LLUVIA,MEDIO,14.524816253288659,0,0,2026-01-01 06:15:00,2026-01-01 06:28:42.020031,1
V574,RUTA_B,17.480504975248365,14.013251024111964,30,31,53,87,52.03899004950327,LLUVIA_FUERTE,BAJO,14.085731031935545,0,0,2026-01-01 14:37:00,2026-01-01 15:01:10.393390,0
V575,RUTA_A,13.307815792006755,17.483325981302958,49,13,37,88,61.384368415986486,LLUVIA,MEDIO,19.83091061464804,0,0,2026-01-01 10:59:00,2026-01-01 11:04:25.364720,1
V576,RUTA_A,4.604762439510565,33.322492256675204,54,58,40,88,78.79047512097887,LLUVIA,MEDIO,20.148189154959717,0,0,2026-01-01 13:24:00,2026-01-01 13:30:34.642022,1
V577,RUTA_B,2.7866583536318514,5.235698192172128,58,68,40,81,75.4266832927363,LLUVIA,ALTO,18.96236347241219,0,0,2026-01-01 07:17:00,2026-01-01 07:38:15.376079,1
V578,RUTA_A,12.702821942059064,29.52957097209832,29,77,22,92,66.59435611588188,NUBLADO,BAJO,12.191284773042602,0,0,2026-01-01 09:44:00,2026-01-01 09:57:42.045229,1
V579,RUTA_B,3.693691483072971,21.49246911047756,26,11,13,92,84.61261703385406,SOLEADO,MEDIO,17.690620262006416,0,0,2026-01-01 11:50:00,2026-01-01 12:19:27.867592,1
V580,RUTA_A,14.39050628570782,11.873841035701703,37,58,33,83,54.218987428584356,NUBLADO,MEDIO,16.437882416189154,0,0,2026-01-01 17:35:00,2026-01-01 17:50:24.391499,1
V581,RUTA_C,6.287623343425729,19.966373589046572,50,40,54,91,78.42475331314854,NUBLADO,MEDIO,20.210115765398655,0,0,2026-01-01 09:11:00,2026-01-01 09:23:33.888229,1
V582,RUTA_C,6.557185471945311,12.347711756192394,75,49,18,96,82.88562905610938,SOLEADO,BAJO,13.708511641849006,0,0,2026-01-01 09:13:00,2026-01-01 09:31:18.368711,1
V583,RUTA_A,1.1835726706217033,24.045237231913088,34,57,29,81,78.6328546587566,LLUVIA,MEDIO,9.333558835400336,0,0,2026-01-01 13:16:00,2026-01-01 13:33:13.169082,1
V584,RUTA_A,12.917191540615692,17.636834952782145,67,60,19,92,63.16561691876862,NUBLADO,MEDIO,18.76094720152109,0,1,2026-01-01 10:53:00,2026-01-01 11:03:16.927556,1
V585,RUTA_A,2.9255858020996586,6.99401839861571,50,52,10,97,91.14882839580068,SOLEADO,MEDIO,5.766526466971591,0,0,2026-01-01 11:47:00,2026-01-01 12:00:31.654071,1
V586,RUTA_C,14.138969816879808,5.10503144495002,15,64,46,94,65.72206036624038,SOLEADO,MEDIO,13.073946384414679,0,0,2026-01-01 12:29:00,2026-01-01 12:50:52.784123,1
V587,RUTA_A,9.361752972592516,22.094479441849142,47,58,33,87,63.27649405481497,LLUVIA,MEDIO,11.907217954726821,1,0,2026-01-01 13:35:00,2026-01-01 13:51:33.735316,1
V588,RUTA_C,14.332756854227675,36.14531481480109,15,66,19,94,65.33448629154465,SOLEADO,ALTO,11.880261316377013,0,0,2026-01-01 12:40:00,2026-01-01 12:52:07.284196,1
V589,RUTA_B,10.926751166361601,14.08632861902858,54,24,33,80,55.1464976672768,LLUVIA,BAJO,13.003874116179617,0,1,2026-01-01 06:17:00,2026-01-01 06:37:37.529181,1
V590,RUTA_C,2.401365624322843,29.453504235293618,23,36,8,99,94.19726875135431,NUBLADO,ALTO,20.86949427900652,0,0,2026-01-01 09:01:00,2026-01-01 09:22:43.430565,1
V591,RUTA_C,14.016089723988113,26.517123520120794,75,77,22,89,60.967820552023774,NUBLADO,MEDIO,19.282221676025493,0,0,2026-01-01 14:57:00,2026-01-01 15:24:53.891619,1
V592,RUTA_B,2.1865912432107457,37.2964191152245,49,73,54,91,86.62681751357852,NUBLADO,BAJO,14.99307727202998,0,0,2026-01-01 17:29:00,2026-01-01 17:34:15.789069,1
V593,RUTA_C,9.137929249678649,32.92875018331606,12,39,53,84,65.7241415006427,LLUVIA,BAJO,20.5344938874362,0,0,2026-01-01 17:53:00,2026-01-01 18:15:04.527478,1
V594,RUTA_A,3.929936640464376,22.880907726765788,33,45,48,88,80.14012671907125,SOLEADO,BAJO,11.750811379334504,0,0,2026-01-01 13:43:00,2026-01-01 13:48:22.819643,1
V595,RUTA_A,13.789698025624045,26.452704680247237,28,76,43,87,59.42060394875191,LLUVIA,ALTO,11.206866457011367,0,0,2026-01-01 16:20:00,2026-01-01 16:28:38.237171,1
V596,RUTA_C,16.49705087270415,35.98626543006938,27,58,20,95,62.0058982545917,NUBLADO,ALTO,19.454386636986364,0,0,2026-01-01 16:02:00,2026-01-01 16:07:23.343819,1
V597,RUTA_A,10.420144777090663,16.280991991183924,73,64,15,93,72.15971044581867,SOLEADO,ALTO,18.318572917290588,0,0,2026-01-01 13:45:00,2026-01-01 14:00:52.202301,1
V598,RUTA_C,9.961504003086068,13.408390881382205,44,65,18,92,67.07699199382786,LLUVIA,MEDIO,14.158946393666707,1,0,2026-01-01 08:24:00,2026-01-01 08:31:41.342088,1
V599,RUTA_A,13.987374337535504,0.9270378035902553,71,77,7,92,61.02525132492899,LLUVIA,MEDIO,11.458156425207477,0,1,2026-01-01 11:16:00,2026-01-01 11:24:04.958708,1
V600,RUTA_A,1.0863398205873627,33.148767430562835,10,53,55,84,81.82732035882528,LLUVIA,BAJO,21.83892750015176,0,0,2026-01-01 11:50:00,2026-01-01 12:10:37.825588,1
V601,RUTA_C,16.60189692479773,32.13873766593291,34,40,54,95,61.79620615040454,LLUVIA,BAJO,9.119589796208727,0,0,2026-01-01 15:55:00,2026-01-01 16:16:57.974156,1
V602,RUTA_A,4.3566298905492395,4.6259534649559795,54,67,46,90,81.28674021890151,LLUVIA,MEDIO,13.606296258625758,0,0,2026-01-01 06:46:00,2026-01-01 06:58:41.148799,1
V603,RUTA_C,17.73002102504603,23.28586655474166,58,62,42,84,43.53995794990794,LLUVIA,BAJO,16.91430611007159,1,0,2026-01-01 09:27:00,2026-01-01 09:54:52.548635,1
V604,RUTA_A,13.516317115327857,18.82727707759205,25,32,49,92,59.96736576934428,LLUVIA,BAJO,23.208659233725783,1,0,2026-01-01 16:24:00,2026-01-01 16:38:15.221878,1
V605,RUTA_A,14.162269510911408,5.189009272609903,28,37,46,90,61.675460978177185,LLUVIA,MEDIO,17.53240084829288,0,0,2026-01-01 06:51:00,2026-01-01 07:18:21.160977,1
V606,RUTA_B,12.155450666351312,39.232444968898584,32,25,22,98,73.68909866729737,LLUVIA,ALTO,17.921218612053195,0,0,2026-01-01 16:39:00,2026-01-01 17:05:22.119198,1
V607,RUTA_B,9.018274107347725,8.98048755480254,34,46,24,82,63.96345178530455,NUBLADO,MUY_ALTO,13.722465199407491,0,0,2026-01-01 16:08:00,2026-01-01 16:25:00.381002,0
V608,RUTA_C,10.717670787139813,3.1557501135771653,25,30,52,94,72.56465842572038,LLUVIA,MUY_ALTO,18.273920901098393,0,0,2026-01-01 08:07:00,2026-01-01 08:23:56.232076,0
V609,RUTA_B,1.7888490622571362,23.99647149032543,63,26,29,86,82.42230187548573,SOLEADO,MEDIO,16.421237283516348,0,0,2026-01-01 11:56:00,2026-01-01 12:13:14.897630,1
V610,RUTA_C,11.607311660344243,29.68523374675479,10,46,42,86,57.78537667931151,LLUVIA,MEDIO,9.646141838329768,1,0,2026-01-01 12:27:00,2026-01-01 12:38:26.485534,1
V611,RUTA_B,11.643667733779795,1.781516118863885,51,28,17,85,56.712664532440414,LLUVIA,MEDIO,19.17173941397243,1,0,2026-01-01 10:23:00,2026-01-01 10:38:51.279888,1
V612,RUTA_A,16.15041355583076,26.519346729717377,28,39,8,82,44.69917288833848,SOLEADO,ALTO,19.881573559387405,1,0,2026-01-01 07:34:00,2026-01-01 07:50:23.046202,1
V613,RUTA_C,9.59615807631373,21.52552910008245,43,54,59,92,72.80768384737254,LLUVIA,BAJO,19.21346019528465,0,0,2026-01-01 15:43:00,2026-01-01 16:08:42.089314,1
V614,RUTA_C,2.311454359463037,4.578967850564412,64,27,18,86,78.37709128107393,SOLEADO,MEDIO,16.133311702663207,0,1,2026-01-01 10:56:00,2026-01-01 11:13:58.212468,1
V615,RUTA_A,6.205330648195381,7.314693139381301,27,71,37,84,71.58933870360924,SOLEADO,ALTO,12.17529246740141,0,0,2026-01-01 06:24:00,2026-01-01 06:45:51.648835,1
V616,RUTA_C,12.145700005943397,22.93498474398518,43,45,32,97,72.7085999881132,LLUVIA,MEDIO,6.763265074860538,0,0,2026-01-01 10:51:00,2026-01-01 11:07:08.216525,1
V617,RUTA_C,5.067400666774886,12.206125733774892,54,61,56,87,76.86519866645023,SOLEADO,MEDIO,16.628214421605804,0,0,2026-01-01 16:29:00,2026-01-01 16:45:32.751652,1
V618,RUTA_B,5.768972971541816,37.56347128172698,15,28,41,96,84.46205405691637,LLUVIA,MEDIO,20.327768238963397,0,0,2026-01-01 06:15:00,2026-01-01 06:25:41.236336,1
V619,RUTA_C,14.947973278134508,32.84023906462001,30,53,12,99,69.10405344373098,LLUVIA,BAJO,19.982129876332323,0,0,2026-01-01 11:42:00,2026-01-01 11:57:36.594439,1
V620,RUTA_A,10.933435439966054,39.35090465728969,79,16,48,80,53.13312912006789,NUBLADO,MEDIO,19.264291373575393,1,0,2026-01-01 16:19:00,2026-01-01 16:37:33.206264,1
V621,RUTA_B,9.644966340150733,10.756998138541352,57,53,38,93,68.71006731969854,SOLEADO,BAJO,15.703156085802437,1,0,2026-01-01 14:16:00,2026-01-01 14:32:43.984946,1
V622,RUTA_B,6.413683435698674,38.80408349552009,48,77,48,96,78.17263312860266,SOLEADO,BAJO,20.34985669612599,1,0,2026-01-01 11:16:00,2026-01-01 11:32:09.430003,1
V623,RUTA_A,13.425776610861567,17.533737856766535,40,43,9,89,57.14844677827686,NUBLADO,BAJO,19.69664729542361,1,0,2026-01-01 10:55:00,2026-01-01 11:13:27.875079,1
V624,RUTA_A,5.891213386330499,14.226992414893308,19,75,58,91,79.217573227339,LLUVIA_FUERTE,ALTO,14.309465757113767,0,0,2026-01-01 09:00:00,2026-01-01 09:27:16.582791,0
V625,RUTA_B,13.530079799950979,2.488806315289453,39,78,9,95,67.93984040009803,NUBLADO,BAJO,18.70639206646339,0,0,2026-01-01 09:59:00,2026-01-01 10:07:41.285751,1
V626,RUTA_C,2.191725164546514,2.5842276854543034,27,64,35,93,88.61654967090698,SOLEADO,MEDIO,13.856163418362833,0,0,2026-01-01 07:09:00,2026-01-01 07:14:20.134373,1
V627,RUTA_B,15.697202806895422,27.83444460989286,69,19,49,95,63.605594386209155,NUBLADO,BAJO,18.160096926467688,0,0,2026-01-01 11:04:00,2026-01-01 11:13:41.416483,1
V628,RUTA_A,9.492629877390858,18.588195280144102,24,51,13,87,63.014740245218285,NUBLADO,MUY_ALTO,10.80353342279573,1,0,2026-01-01 06:15:00,2026-01-01 06:33:00.029319,0
V629,RUTA_B,8.45463628388249,9.447604228426176,13,50,46,89,67.09072743223501,LLUVIA,BAJO,11.111152765308315,1,0,2026-01-01 14:09:00,2026-01-01 14:16:08.626576,1
V630,RUTA_A,11.387397996212718,24.75182709984669,72,78,36,96,73.22520400757456,SOLEADO,MEDIO,20.23282818777563,0,0,2026-01-01 11:31:00,2026-01-01 11:54:35.443018,1
V631,RUTA_B,11.611265239236598,10.487895670879391,49,19,37,97,73.7774695215268,LLUVIA,ALTO,19.75024048881906,0,0,2026-01-01 17:49:00,2026-01-01 18:10:40.785517,1
V632,RUTA_C,3.2445980071299245,23.316454296604693,18,19,7,99,92.51080398574015,NUBLADO,ALTO,18.534446162303325,0,0,2026-01-01 08:56:00,2026-01-01 09:18:54.830460,1
V633,RUTA_B,13.855971026875626,14.688745505816268,18,69,34,95,67.28805794624876,LLUVIA_FUERTE,BAJO,16.35187528421132,0,0,2026-01-01 13:10:00,2026-01-01 13:20:17.698933,0
V634,RUTA_B,5.69078106515107,33.03031295116685,35,60,54,96,79.61843786969786,SOLEADO,ALTO,6.434902275903406,1,0,2026-01-01 16:12:00,2026-01-01 16:27:41.106641,1
V635,RUTA_A,16.384351962888537,32.91749835028779,13,30,16,95,59.231296074222925,NUBLADO,MEDIO,15.700496247174042,0,1,2026-01-01 17:32:00,2026-01-01 17:55:04.351511,1
V636,RUTA_A,14.903461278052152,19.355340725834854,25,17,33,98,68.1930774438957,LLUVIA_FUERTE,MEDIO,17.816732668759354,0,0,2026-01-01 13:44:00,2026-01-01 14:07:12.529256,0
V637,RUTA_A,6.886522706090725,14.357354818733116,24,74,7,87,73.22695458781855,SOLEADO,BAJO,13.861067009761634,0,0,2026-01-01 11:44:00,2026-01-01 12:01:37.839717,1
V638,RUTA_B,14.731567984412147,14.821111964084235,61,39,30,85,55.53686403117571,LLUVIA_FUERTE,BAJO,13.15002322876705,0,0,2026-01-01 16:12:00,2026-01-01 16:34:01.392805,0
V639,RUTA_C,7.058638488098371,32.32572376389461,78,58,34,85,70.88272302380327,LLUVIA,ALTO,21.777681552614766,0,0,2026-01-01 16:46:00,2026-01-01 17:13:16.240130,1
V640,RUTA_A,2.7161105878126905,13.463089570505675,14,18,13,88,77.56777882437461,SOLEADO,MEDIO,15.758844034433553,1,0,2026-01-01 17:43:00,2026-01-01 18:05:30.321988,1
V641,RUTA_A,17.352100058337037,8.757845261420417,29,26,30,83,48.29579988332593,SOLEADO,MEDIO,17.819180678569523,0,0,2026-01-01 12:01:00,2026-01-01 12:10:09.467550,1
V642,RUTA_B,12.09423425866248,3.84518950407462,27,78,6,91,66.81153148267504,LLUVIA,ALTO,19.096525846477462,0,0,2026-01-01 14:27:00,2026-01-01 14:39:17.366575,1
V643,RUTA_A,8.75369195326406,18.934378274934133,11,67,7,91,73.49261609347188,SOLEADO,ALTO,11.994251693979688,0,0,2026-01-01 09:23:00,2026-01-01 09:33:57.431665,1
V644,RUTA_C,7.762146976027674,19.544217907333753,22,66,50,96,80.47570604794466,NUBLADO,BAJO,16.772829690856774,0,0,2026-01-01 16:30:00,2026-01-01 16:56:41.946670,1
V645,RUTA_C,6.519990682390487,33.715894060914835,13,71,8,94,80.96001863521903,SOLEADO,MEDIO,21.278577977909197,0,0,2026-01-01 13:34:00,2026-01-01 13:50:49.471472,1
V646,RUTA_A,17.6846091222952,9.238928509619527,51,61,29,88,52.6307817554096,NUBLADO,BAJO,23.276892733198885,0,0,2026-01-01 14:03:00,2026-01-01 14:23:10.844175,1
V647,RUTA_A,3.290703507225426,15.549155309901796,70,70,55,86,79.41859298554915,SOLEADO,ALTO,16.159745588858762,0,0,2026-01-01 10:59:00,2026-01-01 11:13:29.446301,1
V648,RUTA_B,6.351686001649662,32.43202668630079,17,49,17,89,76.29662799670068,LLUVIA,MEDIO,15.0482258106117,0,0,2026-01-01 10:35:00,2026-01-01 10:54:43.700105,1
V649,RUTA_C,9.25345988480528,33.033132624584454,76,47,43,95,76.49308023038944,LLUVIA_FUERTE,MUY_ALTO,17.07609627255013,0,0,2026-01-01 13:46:00,2026-01-01 14:02:17.612630,0
V650,RUTA_C,9.125992265923294,15.692137501161344,72,52,48,91,72.74801546815341,LLUVIA_FUERTE,BAJO,16.974548188110084,0,0,2026-01-01 17:37:00,2026-01-01 17:44:05.768577,0
V651,RUTA_A,9.013230234933339,18.635398919823896,18,72,39,86,67.97353953013332,LLUVIA,BAJO,21.547032264524614,0,0,2026-01-01 10:09:00,2026-01-01 10:24:28.612025,1
V652,RUTA_B,3.988324869116491,12.479792688546675,20,28,59,97,84.02335026176702,SOLEADO,BAJO,12.01443324333173,1,0,2026-01-01 06:12:00,2026-01-01 06:26:07.435782,1
V653,RUTA_C,3.4638529608615096,37.33591769756283,51,59,27,94,87.07229407827698,LLUVIA,BAJO,14.880507655335913,0,0,2026-01-01 09:17:00,2026-01-01 09:34:39.054405,1
V654,RUTA_C,5.331048967586542,5.186428746792422,22,42,13,85,74.33790206482692,SOLEADO,BAJO,11.531434692493958,0,0,2026-01-01 10:02:00,2026-01-01 10:25:09.273202,1
V655,RUTA_B,16.546944614634953,37.383102208558064,45,22,6,91,57.906110770730095,SOLEADO,MUY_ALTO,11.951620456809692,0,0,2026-01-01 12:07:00,2026-01-01 12:15:14.643350,0
V656,RUTA_B,2.921900453186672,27.512724847496056,22,71,58,90,81.15619909362665,SOLEADO,BAJO,17.506296060556497,0,1,2026-01-01 15:00:00,2026-01-01 15:07:28.843344,1
V657,RUTA_C,13.876226757346522,21.497100031125882,21,52,45,99,66.24754648530696,NUBLADO,BAJO,19.239431366548107,1,0,2026-01-01 16:04:00,2026-01-01 16:32:17.133291,1
V658,RUTA_C,13.878322683267312,1.790032900987587,46,58,48,82,54.24335463346537,LLUVIA,ALTO,13.40243322502502,0,0,2026-01-01 09:52:00,2026-01-01 10:20:09.213950,1
V659,RUTA_B,14.76609686625346,19.28604957696933,61,45,35,81,51.46780626749308,LLUVIA,MEDIO,19.08837915590116,0,0,2026-01-01 15:30:00,2026-01-01 15:58:03.653417,1
V660,RUTA_C,16.072463312819043,16.606050147607924,11,19,48,85,47.855073374361915,NUBLADO,ALTO,20.446314628527873,1,0,2026-01-01 13:59:00,2026-01-01 14:09:53.466059,1
V661,RUTA_A,5.471615018161815,6.868143073017341,65,15,51,84,73.05676996367637,SOLEADO,BAJO,23.73882399373356,0,0,2026-01-01 16:44:00,2026-01-01 16:53:36.397614,1
V662,RUTA_A,4.817510977571239,26.42817933827595,69,66,6,97,87.36497804485752,LLUVIA_FUERTE,MEDIO,16.278987395364197,0,0,2026-01-01 08:33:00,2026-01-01 08:44:46.594485,0
V663,RUTA_B,8.913596330967156,38.86046084104729,32,10,36,95,77.1728073380657,NUBLADO,BAJO,13.440941890223467,0,0,2026-01-01 09:39:00,2026-01-01 09:56:51.719463,1
V664,RUTA_B,5.506515868784614,22.70645803704874,49,67,22,87,75.98696826243076,NUBLADO,BAJO,11.990112273576422,0,0,2026-01-01 14:33:00,2026-01-01 15:01:09.312262,1
V665,RUTA_B,13.483269812712827,28.73275441953586,73,30,17,99,72.03346037457435,SOLEADO,MUY_ALTO,11.592827208320426,0,0,2026-01-01 07:03:00,2026-01-01 07:31:51.554043,0
V666,RUTA_A,11.810972804604372,3.203792876357663,32,65,50,90,66.37805439079125,LLUVIA,BAJO,20.999122805614427,0,0,2026-01-01 17:03:00,2026-01-01 17:09:20.998938,1
V667,RUTA_C,15.874790696895076,16.997846334771292,38,29,9,89,57.25041860620985,LLUVIA,MEDIO,9.9396186281774,0,0,2026-01-01 10:19:00,2026-01-01 10:44:19.715085,1
V668,RUTA_A,2.4065511592802165,5.096160163997587,60,63,46,91,81.18689768143958,SOLEADO,MEDIO,20.8709939426048,1,0,2026-01-01 13:20:00,2026-01-01 13:44:28.640915,1
V669,RUTA_C,16.55641666708727,24.70543550369216,78,34,48,85,51.88716666582546,SOLEADO,BAJO,12.526235882991404,0,0,2026-01-01 14:37:00,2026-01-01 14:54:25.155170,1
V670,RUTA_A,5.986926653391523,37.570045249459106,40,37,14,99,87.02614669321696,LLUVIA,ALTO,13.259175208562377,0,0,2026-01-01 06:29:00,2026-01-01 06:48:36.402303,1
V671,RUTA_C,9.341803880758729,26.64022043262972,59,14,47,84,65.31639223848254,LLUVIA,BAJO,15.393778179960082,0,0,2026-01-01 06:34:00,2026-01-01 06:54:05.590076,1
V672,RUTA_A,8.456394410973942,3.5337204084196503,29,30,29,88,66.08721117805212,SOLEADO,MEDIO,13.185381801733955,1,0,2026-01-01 15:36:00,2026-01-01 15:55:37.487623,1
V673,RUTA_B,13.925298068775206,14.509315096910772,64,27,38,95,67.14940386244959,LLUVIA_FUERTE,MUY_ALTO,19.7279190198383,0,0,2026-01-01 17:57:00,2026-01-01 18:13:23.799750,0
V674,RUTA_A,8.145666260341322,22.251203487913635,11,56,41,93,76.70866747931736,SOLEADO,MEDIO,23.2533758079311,0,0,2026-01-01 14:59:00,2026-01-01 15:20:40.819938,1
V675,RUTA_C,17.04040347603996,16.426706367263463,34,79,34,87,52.91919304792008,NUBLADO,MUY_ALTO,13.37027136978745,0,0,2026-01-01 17:53:00,2026-01-01 18:15:49.828508,0
V676,RUTA_A,16.34307600485578,33.42893841376931,22,66,11,99,66.31384799028844,LLUVIA_FUERTE,BAJO,14.271048643341492,0,0,2026-01-01 07:58:00,2026-01-01 08:26:53.276560,0
V677,RUTA_A,15.826739583481611,32.679504686044574,79,28,10,98,61.34652083303678,NUBLADO,MEDIO,15.346716770864406,1,0,2026-01-01 14:00:00,2026-01-01 14:06:29.007346,1
V678,RUTA_A,2.2113916550198742,24.667325294077248,76,74,58,93,88.57721668996025,NUBLADO,BAJO,18.16422705397055,0,0,2026-01-01 13:53:00,2026-01-01 14:20:04.679110,1
V679,RUTA_B,15.52238704641697,15.251588832741858,67,12,59,86,54.95522590716606,NUBLADO,ALTO,15.386062884176575,0,0,2026-01-01 12:55:00,2026-01-01 13:08:51.029457,1
V680,RUTA_A,14.287802572534579,10.585786763648144,73,51,7,84,55.42439485493084,SOLEADO,MUY_ALTO,21.549029644210382,0,0,2026-01-01 15:51:00,2026-01-01 16:15:33.768012,0
V681,RUTA_B,2.759720099104227,4.682035569418608,78,30,17,97,91.48055980179154,LLUVIA_FUERTE,BAJO,20.58649566624771,0,0,2026-01-01 12:31:00,2026-01-01 12:39:51.542655,0
V682,RUTA_B,2.8260435324157718,14.518458497718884,68,49,7,81,75.34791293516845,NUBLADO,MEDIO,11.2581505856196,0,0,2026-01-01 09:00:00,2026-01-01 09:23:27.725958,1
V683,RUTA_A,2.7197847957982,16.820314429704922,69,76,30,90,84.5604304084036,LLUVIA,BAJO,18.083872662299314,0,0,2026-01-01 15:40:00,2026-01-01 15:51:58.897917,1
V684,RUTA_A,1.1926540844762883,27.195005541610907,71,34,28,87,84.61469183104742,SOLEADO,MEDIO,22.08135694923801,0,0,2026-01-01 10:24:00,2026-01-01 10:30:56.447828,1
V685,RUTA_A,10.326783188307921,26.497313059754152,25,64,57,80,59.34643362338416,SOLEADO,MEDIO,14.020876216932466,0,0,2026-01-01 14:33:00,2026-01-01 14:38:05.366317,1
V686,RUTA_C,17.547702954412735,3.2692715158296495,77,61,10,91,55.90459409117453,SOLEADO,MUY_ALTO,14.822940512825774,0,0,2026-01-01 06:33:00,2026-01-01 06:38:06.516102,0
V687,RUTA_A,8.45763994929649,16.112742959530735,24,53,47,81,64.08472010140702,LLUVIA,MEDIO,13.88785200858818,0,0,2026-01-01 13:44:00,2026-01-01 13:59:26.080692,1
V688,RUTA_B,10.192877532085058,7.6802652550857955,64,65,53,97,73.61424493582989,NUBLADO,BAJO,13.971697537905978,0,1,2026-01-01 09:34:00,2026-01-01 10:01:49.051516,1
V689,RUTA_A,17.455486545089244,6.6941018600138245,44,64,46,86,51.08902690982151,LLUVIA,BAJO,9.32619379235581,0,0,2026-01-01 08:18:00,2026-01-01 08:32:44.052016,1
V690,RUTA_C,5.338097889161922,33.178434914621214,64,79,16,96,85.32380422167616,NUBLADO,BAJO,10.686740194139798,0,0,2026-01-01 17:17:00,2026-01-01 17:32:40.659844,1
V691,RUTA_A,15.59399429417047,2.1556510602921723,23,75,53,93,61.81201141165906,LLUVIA_FUERTE,BAJO,16.30989487494892,0,0,2026-01-01 12:39:00,2026-01-01 12:46:00.505300,0
V692,RUTA_C,10.288637942599514,17.057723598133794,58,28,40,86,65.42272411480097,SOLEADO,BAJO,22.054391898611115,0,0,2026-01-01 15:28:00,2026-01-01 15:43:34.138166,1
V693,RUTA_C,10.681100749271183,7.144044402777468,16,16,6,82,60.63779850145764,LLUVIA,ALTO,13.546556749926868,0,0,2026-01-01 15:36:00,2026-01-01 15:47:20.696464,1
V694,RUTA_A,6.83395557252382,35.23354351929972,39,72,15,85,66.33208885495236,LLUVIA,MEDIO,13.428970788205767,1,0,2026-01-01 11:04:00,2026-01-01 11:28:39.823405,1
V695,RUTA_B,10.546934136437438,22.503100274363888,58,51,43,99,77.90613172712513,LLUVIA,MEDIO,22.80608428168294,0,0,2026-01-01 17:41:00,2026-01-01 17:47:29.438287,1
V696,RUTA_C,2.243422661130827,9.639535136885497,25,51,38,81,76.51315467773834,LLUVIA,BAJO,11.566970152736053,0,0,2026-01-01 15:44:00,2026-01-01 15:56:31.033601,1
V697,RUTA_A,13.998940734439907,20.345877843071868,60,68,30,96,68.00211853112019,LLUVIA,ALTO,9.355027349174312,0,0,2026-01-01 12:36:00,2026-01-01 12:48:15.138397,1
V698,RUTA_A,5.839691946252619,29.393711208273075,51,29,22,91,79.32061610749476,NUBLADO,ALTO,12.68593825545,0,0,2026-01-01 13:21:00,2026-01-01 13:34:50.704246,1
V699,RUTA_B,16.089341601397233,38.345661352317634,26,26,25,91,53.82131679720553,SOLEADO,BAJO,13.348862084822535,1,0,2026-01-01 10:00:00,2026-01-01 10:05:56.907469,1
V700,RUTA_C,7.253461808326794,9.207617167694048,72,36,40,96,76.49307638334642,SOLEADO,ALTO,9.010187661219739,1,0,2026-01-01 07:45:00,2026-01-01 08:12:55.617298,1
V701,RUTA_C,3.4280098782770043,35.504179999109134,54,56,44,89,82.143980243446,LLUVIA_FUERTE,MEDIO,15.487833174901555,0,0,2026-01-01 17:58:00,2026-01-01 18:22:30.780864,0
V702,RUTA_A,12.829986764264245,37.405012509615865,16,11,56,82,56.34002647147151,NUBLADO,BAJO,19.793785399446143,0,0,2026-01-01 09:26:00,2026-01-01 09:41:03.667708,1
